Year,Month,Day,Period,9,17,21,22,29,30,32,33,34,35,36,37,38,39,40,42,43,46,56,57,58,59,67,69,86,87,101,106,111,116,123,126,127,142,152,153,154,158,160,161,164,167,168,170,172,173,188,190,191,196,198,200,210,214,217,218,219,221,225,233,238,240,254,255,258,260,265,273,276,277,278,282
2019,1,1,10,0.13,8.06,2.87,10.18,1.46,20.70,0.56,0.43,0.70,0.70,1.31,0.63,0.81,0.54,0.54,8.65,4.13,3.30,6.11,5.81,11.17,10.98,8.92,0.43,2.20,11.24,0.42,10.03,1.64,5.75,0.17,7.52,9.65,11.76,0.86,1.12,6.79,0.00,0.33,2.75,0.59,0.68,0.34,0.74,0.92,1.40,1.13,0.49,1.27,0.37,1.62,2.36,0.42,2.38,1.68,2.31,1.58,1.27,1.33,1.25,11.25,1.49,2.45,1.12,1.85,0.81,7.03,1.38,0.32,0.53,0.85,11.35
2019,1,1,11,1.15,20.24,26.29,93.44,3.79,215.99,2.07,1.30,2.09,2.09,4.75,2.22,2.85,1.90,1.90,26.05,14.81,12.91,63.71,60.60,116.54,114.60,116.46,1.30,6.61,33.73,4.35,91.99,7.38,32.71,1.53,68.99,88.54,153.58,3.36,4.23,30.43,68.49,1.16,22.72,7.93,2.38,1.19,2.61,3.39,5.17,4.24,2.49,6.43,1.86,5.30,8.51,1.18,6.88,4.71,6.51,4.43,3.67,3.44,3.74,33.91,5.38,8.14,3.73,6.70,2.83,31.51,7.82,1.85,3.18,5.08,118.48
2019,1,1,12,1.97,30.49,44.93,159.69,5.55,372.55,3.22,1.95,3.13,3.13,7.32,3.41,4.38,2.92,2.92,39.68,22.77,20.13,109.89,104.53,201.02,197.67,203.21,1.95,9.90,50.52,7.50,157.20,11.79,54.83,2.62,117.90,151.31,267.98,5.16,6.50,48.64,131.04,1.78,38.55,13.99,3.69,1.84,4.03,5.22,7.96,6.60,4.11,10.62,3.06,8.02,13.06,1.73,10.15,6.98,9.63,6.56,5.41,5.08,5.60,51.64,8.29,12.33,5.65,10.34,4.33,50.36,13.11,3.09,5.24,8.38,204.37
2019,1,1,13,2.80,39.70,64.08,227.73,7.10,536.84,4.33,2.54,4.06,4.06,9.95,4.70,6.05,4.03,4.03,55.23,30.44,26.94,158.35,150.62,289.66,284.83,288.77,2.54,12.86,65.64,10.81,224.18,16.01,76.64,3.74,168.14,215.78,380.82,7.18,9.06,66.02,186.50,2.40,54.48,20.18,4.93,2.46,5.39,6.91,10.53,9.02,5.69,14.69,4.20,10.55,17.70,2.19,13.27,8.97,12.38,8.43,7.08,6.38,7.27,71.88,11.28,16.78,7.69,13.97,5.82,68.36,18.33,4.30,7.25,11.60,294.49
2019,1,1,14,3.37,27.69,77.02,273.74,6.96,656.83,4.83,2.49,3.99,3.99,11.42,5.44,6.99,4.66,4.66,52.06,34.64,31.25,193.74,184.29,354.40,348.50,318.21,2.49,12.62,64.45,13.23,269.47,19.02,84.23,4.49,202.10,259.37,419.63,8.44,10.60,78.48,235.55,2.71,63.56,24.50,5.64,2.82,6.16,8.06,12.28,10.13,6.71,17.33,4.26,11.95,20.71,2.38,14.18,9.57,13.20,8.99,7.56,6.58,7.14,67.76,12.94,19.29,8.84,15.97,6.58,81.25,20.14,4.61,7.71,12.34,360.31
2019,1,1,15,3.51,27.77,80.17,284.90,6.99,685.60,4.90,2.59,4.14,4.14,11.86,5.59,7.18,4.79,4.79,54.12,36.02,31.96,202.23,192.36,369.93,363.76,329.24,2.59,13.11,66.92,13.81,280.46,20.41,85.58,4.67,210.35,269.95,434.19,8.98,11.17,84.19,251.16,2.79,64.88,26.26,5.59,2.79,6.11,8.11,12.35,10.09,6.75,17.44,4.29,12.21,21.09,2.38,14.13,9.55,13.19,8.98,7.53,6.66,7.42,70.44,13.44,19.61,8.99,16.53,6.78,87.17,20.47,4.66,7.95,12.72,376.09
2019,1,1,16,3.28,26.25,75.10,266.90,6.24,638.20,4.42,2.40,3.84,3.84,11.15,5.24,6.73,4.49,4.49,51.34,33.57,29.72,188.25,179.06,344.35,338.61,306.75,2.40,12.16,62.06,12.86,262.74,19.46,78.91,4.38,197.05,252.89,404.52,8.32,10.42,80.28,235.95,2.61,59.79,24.46,5.05,2.53,5.52,7.44,11.34,9.08,6.31,16.29,4.00,11.36,19.14,2.16,12.77,8.62,11.90,8.10,6.81,5.97,6.88,66.82,12.64,18.35,8.41,15.54,6.33,83.12,18.87,4.30,7.36,11.77,350.09
2019,1,1,17,2.66,17.72,60.84,216.22,4.30,515.95,3.69,1.35,2.15,2.15,9.07,4.26,5.48,3.65,3.65,36.61,27.59,23.82,152.19,144.76,278.39,273.75,271.18,1.35,6.82,34.81,10.39,212.85,16.15,69.36,3.55,159.64,204.87,357.61,6.85,8.48,66.63,225.08,2.10,49.60,19.63,4.21,2.11,4.61,5.89,8.97,7.53,6.25,16.15,3.91,8.91,15.32,1.52,6.81,5.02,6.93,4.72,3.63,3.94,3.86,47.66,10.28,13.25,6.08,12.65,5.09,68.99,16.59,3.72,5.80,9.27,283.03
2019,1,1,18,1.76,11.75,40.30,143.22,2.76,347.93,2.39,0.89,1.42,1.42,6.14,2.84,3.65,2.43,2.43,24.56,18.17,16.03,102.63,97.62,187.73,184.60,179.92,0.89,4.50,23.00,7.01,140.99,11.64,46.64,2.35,105.74,135.70,237.27,4.57,5.65,48.01,150.37,1.39,33.23,13.66,2.71,1.35,2.96,3.80,5.79,4.88,4.13,10.66,2.61,5.88,10.07,0.98,4.46,3.24,4.47,3.04,2.38,2.54,2.55,31.96,6.96,8.82,4.04,8.61,3.38,49.71,11.15,2.50,3.87,6.19,190.86
2019,1,1,19,0.83,5.04,18.90,67.17,0.91,173.85,0.79,0.37,0.59,0.59,2.59,1.20,1.54,1.03,1.03,11.89,7.45,6.56,51.28,48.78,93.80,92.24,83.27,0.37,1.86,9.47,3.50,66.12,5.49,19.05,1.10,49.59,63.64,109.81,2.00,2.46,22.64,68.38,0.55,14.83,7.26,0.85,0.42,0.93,1.23,1.88,1.63,1.54,3.98,1.03,2.22,3.62,0.32,1.63,1.13,1.56,1.06,0.87,0.86,1.05,15.47,2.94,3.56,1.63,3.62,1.35,23.44,4.56,1.04,1.65,2.64,95.37
