Datetime,system_lmp,OverGeneration,LoadShedding,ReserveShortfall,RenewablesCurtailment,case,penalty
2019-03-18 01:00:00,8.97331225796602,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 02:00:00,9.756959704286324,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 03:00:00,11.26888057128864,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 04:00:00,11.451764641640379,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 05:00:00,13.235897363075702,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 06:00:00,15.169444792966424,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 07:00:00,14.733148327306287,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 08:00:00,13.493834040592207,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 09:00:00,11.359091921894812,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 10:00:00,12.054862942321224,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 11:00:00,10.024669079527207,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 12:00:00,-62.74539949193456,0.0,0.0,0.0,345.3,penalty_2000,2000.0
2019-03-18 13:00:00,-66.71422426766165,19.436731,0.0,0.0,130.5,penalty_2000,2000.0
2019-03-18 14:00:00,-68.34824235976359,239.603628,0.0,0.0,130.5,penalty_2000,2000.0
2019-03-18 15:00:00,-70.36773327309511,201.256861,0.0,0.0,130.5,penalty_2000,2000.0
2019-03-18 16:00:00,9.99880405177593,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 17:00:00,9.288801485127077,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 18:00:00,10.918029768893375,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 19:00:00,10.61354136253271,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 20:00:00,9.621890904792986,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 21:00:00,9.050913242022283,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 22:00:00,9.116634526651978,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-18 23:00:00,8.98742526234218,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 00:00:00,10.21222760845212,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 01:00:00,9.892147849150774,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 02:00:00,9.793206004432237,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 03:00:00,10.20047858794878,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 04:00:00,9.762351272307443,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 05:00:00,12.441781178204234,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 06:00:00,14.23879752217087,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 07:00:00,13.210613729379611,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 08:00:00,13.344274152940876,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 09:00:00,13.73472847663928,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 10:00:00,11.915552000000003,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 11:00:00,-21.71652375241025,498.730697,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-19 12:00:00,-103.32048335696862,2228.882243,0.0,0.0,130.5,penalty_2000,2000.0
2019-03-19 13:00:00,-139.58120024395748,1976.060952,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-19 14:00:00,-138.19110756177392,2396.102808,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-19 15:00:00,-109.39275808751715,2159.227946,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-19 16:00:00,-108.11216930172107,1075.468162,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-19 17:00:00,-22.933055910263462,1008.779318,0.0,0.0,80.933496,penalty_2000,2000.0
2019-03-19 18:00:00,-21.58446459508329,600.668451,0.0,0.0,131.659973,penalty_2000,2000.0
2019-03-19 19:00:00,-20.234136006722743,282.991717,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-19 20:00:00,-22.47597204555626,188.921992,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-19 21:00:00,9.064216658104622,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 22:00:00,10.315309473785833,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-19 23:00:00,10.135999691715362,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 00:00:00,10.018387857645376,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 01:00:00,9.584690748939384,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 02:00:00,10.195608437207943,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 03:00:00,11.008192206023987,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 04:00:00,15.773435059467454,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 05:00:00,16.507323500488237,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 06:00:00,16.016098307026756,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 07:00:00,14.943857550109099,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 08:00:00,15.999029479183276,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 09:00:00,15.71525698762532,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 10:00:00,14.280199351321377,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 11:00:00,17.953735049839562,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 12:00:00,-66.4759822661363,141.673544,0.0,0.0,88.5,penalty_2000,2000.0
2019-03-20 13:00:00,-66.78652903160129,564.69103,0.0,0.0,88.5,penalty_2000,2000.0
2019-03-20 14:00:00,-67.4293162951783,839.370949,0.0,0.0,88.5,penalty_2000,2000.0
2019-03-20 15:00:00,-63.54865002606547,816.111762,0.0,0.0,88.5,penalty_2000,2000.0
2019-03-20 16:00:00,-63.35687566456227,422.206536,0.0,0.0,88.5,penalty_2000,2000.0
2019-03-20 17:00:00,17.3343463264366,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 18:00:00,11.258038230638567,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 19:00:00,15.188484216628433,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 20:00:00,14.22464860172956,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 21:00:00,13.31553442509515,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 22:00:00,13.086865664067531,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-20 23:00:00,12.944440324139086,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 00:00:00,11.398597519750375,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 01:00:00,9.942207061079007,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 02:00:00,11.691166821555754,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 03:00:00,13.081993045324518,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 04:00:00,14.647040197601628,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 05:00:00,15.81911619669431,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 06:00:00,18.534553296886912,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 07:00:00,16.651779549928985,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 08:00:00,15.881914223714702,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 09:00:00,14.950743956538297,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 10:00:00,12.796058952237527,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 11:00:00,17.453566733937254,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 12:00:00,16.232958372454707,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 13:00:00,12.185944163807553,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 14:00:00,-22.618052261527673,0.0,0.0,0.0,58.0,penalty_2000,2000.0
2019-03-21 15:00:00,-62.98989880236356,4.996298,0.0,0.0,88.5,penalty_2000,2000.0
2019-03-21 16:00:00,-37.972548619005906,279.195566,0.0,0.0,58.0,penalty_2000,2000.0
2019-03-21 17:00:00,-16.705643241054833,0.0,0.0,0.0,58.0,penalty_2000,2000.0
2019-03-21 18:00:00,15.103054983480853,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 19:00:00,15.270305778968485,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 20:00:00,15.815737564610792,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 21:00:00,10.830642469091373,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 22:00:00,10.78386083862837,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-21 23:00:00,10.266821315006002,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 00:00:00,9.604377425417992,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 01:00:00,9.17332648270146,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 02:00:00,9.604835034643125,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 03:00:00,9.88987786650111,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 04:00:00,9.158962058013882,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 05:00:00,10.784866588846526,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 06:00:00,11.26695171766465,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 07:00:00,11.053578934875494,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 08:00:00,11.044713776918204,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 09:00:00,9.5752861708965,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 10:00:00,9.472537041971197,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 11:00:00,-74.2139141179098,94.278113,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-22 12:00:00,-55.570052577574415,2169.111678,0.0,0.0,345.3,penalty_2000,2000.0
2019-03-22 13:00:00,-142.56095309175404,2407.397916,0.0,0.0,264.03632,penalty_2000,2000.0
2019-03-22 14:00:00,-141.0811125665968,3035.860376,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-22 15:00:00,-99.88840405072733,2888.885046,0.0,0.0,367.447122,penalty_2000,2000.0
2019-03-22 16:00:00,-139.38793146770394,1901.162556,0.0,0.0,325.661395,penalty_2000,2000.0
2019-03-22 17:00:00,-86.03243524735915,1777.228112,0.0,0.0,213.5,penalty_2000,2000.0
2019-03-22 18:00:00,-26.0900568489285,1124.799657,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-22 19:00:00,-1.1537549666921616,864.526045,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-22 20:00:00,-23.61189663383832,1223.711786,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-22 21:00:00,-28.004975376598157,1628.888536,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-22 22:00:00,-34.7444234997514,1646.203962,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-22 23:00:00,-38.68127778982977,1660.177842,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 00:00:00,-37.56407682537253,1674.88828,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 01:00:00,-36.24464536956152,1539.53057,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 02:00:00,-35.64453053376648,1370.725238,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 03:00:00,-36.270089989473234,1164.581197,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 04:00:00,-33.99921620387995,1003.715362,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 05:00:00,-30.077804699010713,933.172045,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 06:00:00,-31.68561160082241,303.54581,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 07:00:00,13.93293890452636,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 08:00:00,10.96370973351385,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 09:00:00,-24.40183241481802,288.179997,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-23 10:00:00,1596.3168285150064,52.718942,0.0,0.0,100.0,penalty_2000,2000.0
2019-03-23 11:00:00,-41.52038291910259,109.550165,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-23 12:00:00,-110.97132354500634,815.848517,0.0,0.0,153.565103,penalty_2000,2000.0
2019-03-23 13:00:00,-85.44955933620416,1599.711877,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-23 14:00:00,-150.16975263622976,2015.41503,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-23 15:00:00,-114.008630374842,2024.32935,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-23 16:00:00,-116.36350710319485,1341.820261,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-23 17:00:00,-109.58820654594695,326.96418,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-23 18:00:00,10.284169052125566,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 19:00:00,11.205079565695755,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 20:00:00,11.471589083415864,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 21:00:00,10.277636216759793,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 22:00:00,10.281476935785713,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-23 23:00:00,9.147563467218438,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 00:00:00,9.628641394286738,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 01:00:00,9.129204829409543,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 02:00:00,8.830588344966205,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 03:00:00,8.833817325832563,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 04:00:00,8.664401832375747,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 05:00:00,9.556615765130925,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 06:00:00,9.81712994442149,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 07:00:00,10.5816176369908,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 08:00:00,11.019392198664129,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 09:00:00,11.357347830210307,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 10:00:00,9.661665585133038,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 11:00:00,10.337575690657916,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 12:00:00,-82.6002123824889,680.277011,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-24 13:00:00,-69.56234967610813,1448.510868,0.0,0.0,346.896192,penalty_2000,2000.0
2019-03-24 14:00:00,-66.07010127674995,1455.236672,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-24 15:00:00,-59.35979886791674,1281.176182,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-24 16:00:00,-62.04382341125092,756.786904,0.0,0.0,130.5,penalty_2000,2000.0
2019-03-24 17:00:00,-64.31955862420583,169.19539,0.0,0.0,130.5,penalty_2000,2000.0
2019-03-24 18:00:00,10.30781911531154,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 19:00:00,11.024527330575184,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 20:00:00,12.402741975271494,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 21:00:00,11.064876148394493,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 22:00:00,10.131092395266572,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-24 23:00:00,9.71662543779604,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 00:00:00,9.346225069362553,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 01:00:00,9.098594787664547,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 02:00:00,9.566713705055571,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 03:00:00,10.306456,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 04:00:00,10.336376889340595,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 05:00:00,12.038186078774247,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 06:00:00,12.849264324476641,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 07:00:00,12.453296617159337,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 08:00:00,11.248898894916826,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 09:00:00,-21.812507989047376,37.387021,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-25 10:00:00,8.730430162008403,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 11:00:00,-21.4028201056154,649.571308,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-25 12:00:00,-96.04938313683593,1273.198283,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-25 13:00:00,-69.17107168653234,1178.838512,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-25 14:00:00,-92.21362469131694,1761.835763,0.0,0.0,370.896804,penalty_2000,2000.0
2019-03-25 15:00:00,-67.61783680055375,1752.36385,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-25 16:00:00,-92.40724883234613,1019.70313,0.0,0.0,408.081841,penalty_2000,2000.0
2019-03-25 17:00:00,-94.22604834122588,529.903846,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-25 18:00:00,7.0270425142888575,0.0,0.0,0.0,58.0,penalty_2000,2000.0
2019-03-25 19:00:00,10.441977646697795,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 20:00:00,10.170526184216474,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 21:00:00,9.3706611157611,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 22:00:00,10.646350381246956,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-25 23:00:00,10.004151039494259,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 00:00:00,9.631139813467307,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 01:00:00,9.089971800642225,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 02:00:00,9.133251432996856,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 03:00:00,9.661113926542495,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 04:00:00,8.41623674366131,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 05:00:00,10.198366351208545,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 06:00:00,11.037260900594669,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 07:00:00,10.983032817511232,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 08:00:00,11.02165487283241,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 09:00:00,10.540146500641418,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 10:00:00,9.431189412056199,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-26 11:00:00,-10.29311940014031,0.0,0.0,0.0,58.0,penalty_2000,2000.0
2019-03-26 12:00:00,-72.27985921351235,319.15009,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-26 13:00:00,-141.78345290985837,1676.941418,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-26 14:00:00,-133.2234957136598,1650.548336,0.0,0.0,260.859572,penalty_2000,2000.0
2019-03-26 15:00:00,-91.24282638452425,1727.314714,0.0,0.0,338.501656,penalty_2000,2000.0
2019-03-26 16:00:00,-101.50568161448841,1318.645254,0.0,0.0,319.535665,penalty_2000,2000.0
2019-03-26 17:00:00,-101.43551382719652,1338.070005,0.0,0.0,362.713594,penalty_2000,2000.0
2019-03-26 18:00:00,-38.111998726201634,1231.542232,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-26 19:00:00,-19.67131956353028,1132.14837,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-26 20:00:00,-21.264193865731066,1009.669165,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-26 21:00:00,-26.499395128616424,822.354658,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-26 22:00:00,-28.606500921520382,305.196068,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-26 23:00:00,-37.71425851818936,364.64584,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 00:00:00,-35.575292308483995,426.68536,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 01:00:00,-36.65289142355601,461.96326,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 02:00:00,-37.14836592615767,227.826366,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 03:00:00,4.391904022666919,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-27 04:00:00,9.5984716421118,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-27 05:00:00,11.31084722950892,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-27 06:00:00,10.551350540398946,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-27 07:00:00,10.671056614492244,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-27 08:00:00,-23.320741050314542,42.814232,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 09:00:00,-23.470561823358373,1373.558413,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 10:00:00,-28.58025329779273,752.132395,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-27 11:00:00,-128.38187055609373,1816.593038,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-27 12:00:00,-101.06441329545773,2777.149393,0.0,0.0,269.012217,penalty_2000,2000.0
2019-03-27 13:00:00,-136.86071360100422,2436.782535,0.0,0.0,255.5,penalty_2000,2000.0
2019-03-27 14:00:00,-143.99950710546275,3113.146789,0.0,0.0,409.545855,penalty_2000,2000.0
2019-03-27 15:00:00,-133.48074002999724,2954.916435,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-27 16:00:00,-105.89509812845701,1979.418191,0.0,0.0,403.676006,penalty_2000,2000.0
2019-03-27 17:00:00,-105.86256539223994,1930.813667,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-27 18:00:00,-32.568413133511804,1404.658378,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-27 19:00:00,-20.231815120574048,1105.571641,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 20:00:00,-22.25661732450196,1213.936105,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 21:00:00,-31.78287476156637,1678.277111,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 22:00:00,-34.92940688842395,1732.454709,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-27 23:00:00,-39.53213621360594,1756.8424,0.0,0.0,262.3,penalty_2000,2000.0
2019-03-28 00:00:00,-40.808081203406076,1769.918152,0.0,0.0,100.0,penalty_2000,2000.0
2019-03-28 01:00:00,-41.20170440580887,1678.273538,0.0,0.0,262.3,penalty_2000,2000.0
2019-03-28 02:00:00,-41.45250102991225,1711.585053,0.0,0.0,262.3,penalty_2000,2000.0
2019-03-28 03:00:00,-40.16727427479237,1316.317866,0.0,0.0,262.3,penalty_2000,2000.0
2019-03-28 04:00:00,-35.856361225051025,902.252415,0.0,0.0,100.0,penalty_2000,2000.0
2019-03-28 05:00:00,-28.038709460366707,777.395747,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 06:00:00,-26.164391894630793,618.526124,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 07:00:00,-26.18029677429347,357.817299,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 08:00:00,-25.686619578630765,838.659695,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 09:00:00,-23.26033643045595,1584.868799,0.0,0.0,86.366071,penalty_2000,2000.0
2019-03-28 10:00:00,-28.657215498031487,647.567915,0.0,0.0,387.3,penalty_2000,2000.0
2019-03-28 11:00:00,-67.74695355716315,1598.421414,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-28 12:00:00,-27.193706492712092,1794.894099,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-28 13:00:00,-109.74226874528095,1040.20126,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-28 14:00:00,-110.46120010150092,1497.771735,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-28 15:00:00,-24.454573271247366,1315.517006,0.0,0.0,243.185193,penalty_2000,2000.0
2019-03-28 16:00:00,-22.786232255712097,799.226259,0.0,0.0,363.673981,penalty_2000,2000.0
2019-03-28 17:00:00,-20.13176101862697,1310.453765,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 18:00:00,-19.858393289064825,1021.256637,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 19:00:00,-18.32753632964189,776.910913,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 20:00:00,-21.167744616287557,797.765832,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 21:00:00,-25.821793031294774,1056.750357,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 22:00:00,-32.22276097242264,1024.713468,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-28 23:00:00,-34.143421735620755,1037.157038,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-29 00:00:00,-38.43253108205594,1041.062772,0.0,0.0,92.185569,penalty_2000,2000.0
2019-03-29 01:00:00,-38.955589730960334,956.752592,0.0,0.0,262.3,penalty_2000,2000.0
2019-03-29 02:00:00,-39.136768365878176,874.253672,0.0,0.0,100.0,penalty_2000,2000.0
2019-03-29 03:00:00,-35.38678252716361,760.932024,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-29 04:00:00,-34.625514397473665,375.053512,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-29 05:00:00,6.70420876369683,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-29 06:00:00,9.347596324148133,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-29 07:00:00,9.59525157796189,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-29 08:00:00,8.815941785836989,0.0,0.0,0.0,0.0,penalty_2000,2000.0
2019-03-29 09:00:00,-22.985065262595505,765.652812,0.0,0.0,42.0,penalty_2000,2000.0
2019-03-29 10:00:00,6.532267258218719,0.0,0.0,0.0,58.0,penalty_2000,2000.0
2019-03-29 11:00:00,-85.06895828448242,891.566802,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-29 12:00:00,-110.88941763244173,2035.708439,0.0,0.0,417.8,penalty_2000,2000.0
2019-03-29 13:00:00,-142.6795925372956,1789.337543,0.0,0.0,257.004671,penalty_2000,2000.0
