Datetime,Abilene 2 345_LMP,Abilene 2 345_LMP DA,Abilene 5 345_LMP,Abilene 5 345_LMP DA,Adrian 1 345_LMP,Adrian 1 345_LMP DA,Agua Dulce 345_LMP,Agua Dulce 345_LMP DA,Allen 1 345_LMP,Allen 1 345_LMP DA,Alpine 2 345_LMP,Alpine 2 345_LMP DA,Alto 345_LMP,Alto 345_LMP DA,Art 345_LMP,Art 345_LMP DA,Austin 17 345_LMP,Austin 17 345_LMP DA,Austin 22 345_LMP,Austin 22 345_LMP DA,Austin 27 345_LMP,Austin 27 345_LMP DA,Bastrop 2 345_LMP,Bastrop 2 345_LMP DA,Bayside 1 345_LMP,Bayside 1 345_LMP DA,Bayside 3 345_LMP,Bayside 3 345_LMP DA,Blue Ridge 345_LMP,Blue Ridge 345_LMP DA,Blum 345_LMP,Blum 345_LMP DA,Brenham 345_LMP,Brenham 345_LMP DA,Brownsville 1 345_LMP,Brownsville 1 345_LMP DA,Brownsville 2 345_LMP,Brownsville 2 345_LMP DA,Bryan 1 345_LMP,Bryan 1 345_LMP DA,Bryan 5 345_LMP,Bryan 5 345_LMP DA
2035-08-13 20:00:00,19.3306,19.3306,19.491377,19.491377,20.792468,20.792468,22.479812,22.479812,201.190768,201.190768,20.961728,20.961728,8.298887,8.298887,21.862512,21.862512,21.596389,21.596389,21.596389,21.596389,20.752641,20.752641,19.75293,19.75293,26.230467,26.230467,22.479812,22.479812,193.342341,193.342341,44.121009,44.121009,20.886707,20.886707,10.385321,10.385321,9.539715,9.539715,15.668853,15.668853,15.668853,15.668853
2035-08-13 21:00:00,18.211707,18.211707,18.055917,18.055917,19.729703,19.729703,9.643646,9.643646,211.558733,211.558733,15.215769,15.215769,8.405802,8.405802,12.928679,12.928679,11.822302,11.822302,11.822302,11.822302,11.154,11.154,10.362166,10.362166,10.876726,10.876726,9.643646,9.643646,203.285745,203.285745,48.08121,48.08121,9.733489,9.733489,5.585848,5.585848,5.28185,5.28185,9.479183,9.479183,9.479183,9.479183
2035-08-13 22:00:00,43.687431,43.687431,43.268165,43.268165,51.076295,51.076295,0.054492,0.054492,1000.0,1000.0,34.031525,34.031525,4.497906,4.497906,26.192578,26.192578,21.430845,21.430845,21.430845,21.430845,17.615557,17.615557,13.09503,13.09503,-1.402863,-1.402863,0.054492,0.054492,958.966731,958.966731,185.333888,185.333888,9.3142,9.3142,2.563556,2.563556,2.194097,2.194097,8.349543,8.349543,8.349543,8.349543
2035-08-13 23:00:00,15.926039,15.937914,15.711352,15.725163,16.070164,16.080723,7.462499,7.53288,18.095789,18.087998,12.737203,12.777844,5.783648,5.888077,10.40889,10.470575,9.279597,9.351623,9.279597,9.351623,8.594574,8.673002,7.782928,7.868942,8.256489,8.340489,7.462499,7.53288,18.08531,18.077613,20.754368,20.722457,7.137887,7.229958,4.83131,4.857868,4.629719,4.653235,6.878828,6.973248,6.878828,6.973248
2035-08-14 00:00:00,12.624077,12.146513,12.612307,12.16727,12.720174,12.232378,13.053359,13.860337,13.275154,12.538871,12.406865,12.406865,5.755659,5.983582,12.170632,12.50928,11.776784,12.243473,11.776784,12.243473,11.266883,11.776099,10.662729,11.222332,13.084267,13.904995,13.053359,13.860337,13.271764,12.536699,14.1942,13.156873,10.918069,11.615573,12.978291,13.751873,12.979162,13.753131,8.856761,9.321742,8.856761,9.321742
2035-08-14 01:00:00,11.063377,11.063377,11.139864,11.139864,11.128329,11.128329,14.945287,14.945287,10.992044,10.992044,12.14358,12.14358,6.351451,6.351451,12.830375,12.830375,12.796676,12.796676,12.796676,12.796676,12.420281,12.420281,11.97431,11.97431,15.01219,15.01219,14.945287,14.945287,10.992066,10.992066,11.064579,11.064579,12.592639,12.592639,14.782798,14.782798,14.784683,14.784683,9.979019,9.979019,9.979019,9.979019
2035-08-14 02:00:00,11.510011,11.510011,11.574121,11.574121,11.582241,11.582241,14.935883,14.935883,11.557549,11.557549,12.406865,12.406865,6.28736,6.28736,12.960632,12.960632,12.86548,12.86548,12.86548,12.86548,12.454785,12.454785,11.968175,11.968175,14.998867,14.998867,14.935883,14.935883,11.556999,11.556999,11.774316,11.774316,12.545213,12.545213,14.782908,14.782908,14.784683,14.784683,9.941474,9.941474,9.941474,9.941474
2035-08-14 03:00:00,12.146513,12.146513,12.16727,12.16727,12.232378,12.232378,13.860337,13.860337,12.538871,12.538871,12.406865,12.406865,5.983582,5.983582,12.50928,12.50928,12.243473,12.243473,12.243473,12.243473,11.776099,11.776099,11.222332,11.222332,13.904995,13.904995,13.860337,13.860337,12.536699,12.536699,13.156873,13.156873,11.615573,11.615573,13.751873,13.751873,13.753131,13.753131,9.321742,9.321742,9.321742,9.321742
2035-08-14 04:00:00,16.347974,16.347974,16.246603,16.246603,16.501716,16.501716,13.523925,13.523925,17.889493,17.889493,14.801083,14.801083,5.427318,5.427318,13.595743,13.595743,12.738367,12.738367,12.738367,12.738367,11.953625,11.953625,11.023826,11.023826,13.528398,13.528398,13.523925,13.523925,17.88181,17.88181,19.896147,19.896147,10.996634,10.996634,13.513059,13.513059,13.513186,13.513186,8.891678,8.891678,8.891678,8.891678
2035-08-14 05:00:00,17.744633,17.768153,17.639247,17.663565,17.902991,17.920058,14.794473,14.789502,19.338316,19.318071,16.137184,16.175402,6.496916,6.981619,14.885917,14.940076,14.000126,14.080752,14.000126,14.080752,13.192189,13.307051,12.234909,12.390334,14.798552,14.791509,14.794473,14.789502,19.330375,19.310358,21.411527,21.32952,12.201772,12.340093,14.784568,14.784626,14.784683,14.784683,10.047662,10.324279,10.047662,10.324279
2035-08-14 06:00:00,17.862348,17.862348,17.78068,17.78068,18.01339,18.01339,15.850228,15.850228,19.268249,19.268249,16.603055,16.603055,7.118768,7.118768,15.598544,15.598544,14.805576,14.805576,14.805576,14.805576,14.027879,14.027879,13.106429,13.106429,15.864389,15.864389,15.850228,15.850228,19.261191,19.261191,21.123206,21.123206,13.174321,13.174321,15.815835,15.815835,15.816234,15.816234,10.847326,10.847326,10.847326,10.847326
2035-08-14 07:00:00,18.709781,18.709781,18.840578,18.840578,18.860986,18.860986,25.736431,25.736431,18.829949,18.829949,20.537696,20.537696,7.779503,7.779503,21.662765,21.662765,21.454183,21.454183,21.454183,21.454183,20.595719,20.595719,19.57857,19.57857,25.866425,25.866425,25.736431,25.736431,18.828704,18.828704,19.305887,19.305887,20.768537,20.768537,25.420708,25.420708,25.42437,25.42437,15.367163,15.367163,15.367163,15.367163
2035-08-14 08:00:00,13.462188,13.462188,13.638712,13.638712,13.537276,13.537276,21.697259,21.697259,12.846179,12.846179,15.991135,15.991135,7.942299,7.942299,17.668241,17.668241,17.871856,17.871856,17.871856,17.871856,17.403587,17.403587,16.848761,16.848761,21.822607,21.822607,21.697259,21.697259,12.848616,12.848616,12.357624,12.357624,18.028643,18.028643,21.392819,21.392819,21.39635,21.39635,13.733882,13.733882,13.733882,13.733882
2035-08-14 09:00:00,11.216692,11.216692,11.273124,11.273124,11.240697,11.240697,13.849327,13.849327,11.019763,11.019763,12.025161,12.025161,9.452062,9.452062,12.561308,12.561308,12.6264,12.6264,12.6264,12.6264,12.476702,12.476702,12.299331,12.299331,13.889399,13.889399,13.849327,13.849327,11.020542,11.020542,10.863579,10.863579,12.676523,12.676523,13.752002,13.752002,13.753131,13.753131,11.303549,11.303549,11.303549,11.303549
2035-08-14 10:00:00,8.71403,12.93422,8.724812,13.097134,8.411865,13.003519,9.525555,20.534382,8.958193,12.365704,5.61472,15.26819,8.27655,7.839905,9.081707,16.815994,9.130196,17.003911,9.130196,17.003911,9.104615,16.571745,9.074307,16.059695,9.539332,20.650066,9.525555,20.534382,8.960767,12.367954,8.865849,11.914817,9.205676,17.148609,9.492092,20.253413,9.49248,20.256673,8.801068,13.184967,8.801068,13.184967
2035-08-14 11:00:00,31.178626,35.345118,32.109575,36.385263,31.574626,35.787567,12.157796,28.319798,27.929935,31.715366,-1000.0,-1000.0,7.807745,8.174497,4.515907,12.38605,8.20426,9.250647,8.20426,9.250647,10.936076,12.116382,7.105397,15.511836,12.422951,28.631006,12.157796,28.319798,27.942789,31.729727,25.353409,28.836621,11.141852,21.380138,11.513802,27.563951,11.521273,27.57272,8.455465,14.41097,8.455465,14.41097
2035-08-14 12:00:00,22.330993,22.293543,22.815309,22.762602,15.180041,15.140552,20.634435,20.359548,27.399173,27.410877,-1000.0,-1000.0,7.803968,8.20037,9.96907,9.982218,8.819644,8.820382,8.819644,8.820382,10.69338,10.691941,12.913468,12.909448,20.891271,20.608714,20.634435,20.359548,27.464033,27.475491,24.559739,24.614576,16.849305,16.756867,20.010643,19.754386,20.01788,19.761406,12.041327,12.167479,12.041327,12.167479
2035-08-14 13:00:00,32.384306,37.396888,33.302669,38.319737,32.774952,37.789442,15.105989,32.714008,29.179532,34.176461,-1000.0,-1000.0,8.968047,13.216226,5.290378,18.303042,8.220638,14.830042,8.220638,14.830042,9.894125,17.398901,11.876949,20.442602,15.445647,32.988381,15.105989,32.714008,29.192212,34.189202,26.637836,31.62235,15.138388,25.83984,14.281043,32.047624,14.290613,32.055354,11.488942,19.244943,11.488942,19.244943
2035-08-14 14:00:00,38.574165,38.630768,39.543478,39.602975,38.986484,39.044318,23.453057,23.663885,35.191595,35.238099,-1000.0,-1000.0,13.675223,13.647752,11.998874,12.09434,13.804662,13.796706,13.804662,13.796706,15.722584,15.738091,17.995025,18.038334,23.800067,24.010585,23.453057,23.663885,35.204978,35.251522,32.508889,32.547384,21.900445,21.991964,22.610256,22.821836,22.620034,22.831604,17.29215,17.326195,17.29215,17.326195
2035-08-14 15:00:00,40.278537,40.283016,41.294946,41.301021,40.710889,40.716047,27.612707,27.756576,36.731618,36.730525,-1000.0,-1000.0,14.013098,13.983612,14.308644,14.281748,14.473426,14.162562,14.473426,14.162562,16.764583,16.531803,19.47925,19.338987,27.955334,28.094087,27.612707,27.756576,36.745652,36.744581,33.918569,33.913057,24.156001,24.104226,26.780551,26.936846,26.790205,26.946356,18.622152,18.561899,18.622152,18.561899
2035-08-14 16:00:00,31.96797,31.96797,32.924048,32.924048,32.374658,32.374658,16.341682,16.341682,28.631584,28.631584,-1000.0,-1000.0,7.3819,7.3819,5.682376,5.682376,8.661251,8.661251,8.661251,8.661251,10.24225,10.24225,12.11549,12.11549,16.707544,16.707544,16.341682,16.341682,28.644785,28.644785,25.985507,25.985507,15.624057,15.624057,15.453095,15.453095,15.463404,15.463404,11.090559,11.090559,11.090559,11.090559
2035-08-14 17:00:00,13.876864,20.380691,14.07848,20.626898,11.83617,20.485421,26.779495,31.866561,15.126703,19.521512,17.791344,23.907942,6.757149,12.681824,20.555189,26.247087,20.995353,26.531078,20.995353,26.531078,20.388621,25.87796,19.669737,25.104116,26.972156,32.041391,26.779495,31.866561,15.146301,19.524912,14.135425,18.840101,21.493406,26.749757,26.311572,31.441942,26.317,31.446868,15.179512,20.759637,15.179512,20.759637
2035-08-14 18:00:00,6.604568,13.742807,6.765723,13.826043,8.923675,14.993522,8.789482,14.873833,14.274601,17.897876,6.159132,11.159132,9.233714,15.24325,8.494927,14.5469,8.961141,14.714343,8.961141,14.714343,9.347051,14.81823,8.318794,14.94132,8.795185,14.882981,8.789482,14.873833,14.272597,17.896742,13.210039,17.333494,8.704365,15.039276,8.77563,14.851614,8.775791,14.851871,8.793947,15.078226,8.793947,15.078226
2035-08-14 19:00:00,16.978848,16.978848,17.016217,17.016217,17.005567,17.005567,18.826923,18.826923,16.913743,16.913743,17.509016,17.509016,15.035621,15.035621,17.850736,17.850736,17.853131,17.853131,17.853131,17.853131,17.696072,17.696072,17.50998,17.50998,18.857663,18.857663,18.826923,18.826923,16.913913,16.913913,16.905217,16.905217,17.795514,17.795514,18.752265,18.752265,18.753131,18.753131,16.635002,16.635002,16.635002,16.635002
2035-08-14 20:00:00,23.301698,23.301698,23.329299,23.329299,23.451707,23.451707,24.555265,24.555265,24.039614,24.039614,23.630669,23.630669,12.535637,12.535637,23.724811,23.724811,23.243983,23.243983,23.243983,23.243983,22.441373,22.441373,21.490404,21.490404,26.243194,26.243194,24.555265,24.555265,24.035582,24.035582,25.175555,25.175555,22.154491,22.154491,19.128518,19.128518,18.753131,18.753131,18.243846,18.243846,18.243846,18.243846
2035-08-14 21:00:00,22.588959,22.588959,22.440769,22.440769,22.742508,22.742508,17.771613,17.771613,24.412852,24.412852,20.36185,20.36185,11.72071,11.72071,18.687432,18.687432,17.701873,17.701873,17.701873,17.701873,16.935771,16.935771,16.028059,16.028059,17.750501,17.750501,17.771613,17.771613,24.403892,24.403892,26.722004,26.722004,15.753088,15.753088,17.82289,17.82289,17.822295,17.822295,14.329253,14.329253,14.329253,14.329253
2035-08-14 22:00:00,21.342233,21.342233,21.223942,21.223942,21.476369,21.476369,17.608767,17.608767,22.867929,22.867929,19.558905,19.558905,11.838821,11.838821,18.208082,18.208082,17.377861,17.377861,17.377861,17.377861,16.704417,16.704417,15.90649,15.90649,17.596407,17.596407,17.608767,17.608767,22.860408,22.860408,24.812611,24.812611,15.725211,15.725211,17.638788,17.638788,17.63844,17.63844,14.320048,14.320048,14.320048,14.320048
2035-08-14 23:00:00,11.511864,11.511864,11.503905,11.503905,11.591804,11.591804,11.94692,11.94692,12.042383,12.042383,11.357797,11.357797,5.796661,5.796661,11.17965,11.17965,10.857061,10.857061,10.857061,10.857061,10.432196,10.432196,9.928797,9.928797,11.97363,11.97363,11.94692,11.94692,12.039613,12.039613,12.795012,12.795012,10.150882,10.150882,11.882048,11.882048,11.8828,11.8828,8.409639,8.409639,8.409639,8.409639
2035-08-15 00:00:00,10.651797,10.651797,10.610828,10.610828,10.679429,10.679429,9.176559,9.176559,11.066633,11.066633,10.043198,10.043198,8.707759,8.707759,9.598512,9.598512,9.381776,9.381776,9.381776,9.381776,9.249288,9.249288,9.092311,9.092311,9.164967,9.164967,9.176559,9.176559,11.064629,11.064629,11.575104,11.575104,8.967334,8.967334,9.204714,9.204714,9.204387,9.204387,8.917795,8.917795,8.917795,8.917795
2035-08-15 01:00:00,9.863824,9.863824,9.840997,9.840997,9.878916,9.878916,8.710673,8.710673,10.093122,10.093122,9.524882,9.524882,8.800871,8.800871,9.277984,9.277984,9.160138,9.160138,9.160138,9.160138,9.090493,9.090493,9.007974,9.007974,9.090397,9.090397,8.710673,8.710673,10.092015,10.092015,10.37376,10.37376,8.942796,8.942796,7.470889,7.470889,7.380398,7.380398,8.915434,8.915434,8.915434,8.915434
2035-08-15 02:00:00,11.554055,11.554055,11.50901,11.50901,11.584435,11.584435,9.932086,9.932086,12.010151,12.010151,10.884923,10.884923,9.416658,9.416658,10.396007,10.396007,10.157714,10.157714,10.157714,10.157714,10.012049,10.012049,9.839458,9.839458,9.919341,9.919341,9.932086,9.932086,12.007947,12.007947,12.569195,12.569195,9.702051,9.702051,9.963041,9.963041,9.962682,9.962682,9.647585,9.647585,9.647585,9.647585
2035-08-15 03:00:00,12.134482,12.134482,12.155995,12.155995,12.21816,12.21816,13.859286,13.859286,12.509071,12.509071,12.406865,12.406865,6.127442,6.127442,12.519545,12.519545,12.264044,12.264044,12.264044,12.264044,11.808089,11.808089,11.267853,11.267853,13.903507,13.903507,13.859286,13.859286,12.506989,12.506989,13.10299,13.10299,11.657858,11.657858,13.751885,13.751885,13.753131,13.753131,9.403883,9.403883,9.403883,9.403883
2035-08-15 04:00:00,16.344054,16.344054,16.231131,16.231131,16.484411,16.484411,12.899105,12.899105,17.874771,17.874771,14.635737,14.635737,6.391015,6.391015,13.331069,13.331069,12.492233,12.492233,12.492233,12.492233,11.783479,11.783479,10.943715,10.943715,12.892085,12.892085,12.899105,12.899105,17.867198,17.867198,19.839114,19.839114,10.811321,10.811321,12.916154,12.916154,12.915956,12.915956,9.184146,9.184146,9.184146,9.184146
2035-08-15 05:00:00,12.04029,12.04029,12.067719,12.067719,12.106849,12.106849,13.851064,13.851064,12.27576,12.27576,12.406865,12.406865,7.253722,7.253722,12.599914,12.599914,12.425093,12.425093,12.425093,12.425093,12.058541,12.058541,11.624234,11.624234,13.891859,13.891859,13.851064,13.851064,12.274387,12.274387,12.681136,12.681136,11.988911,11.988911,13.751982,13.751982,13.753131,13.753131,10.046965,10.046965,10.046965,10.046965
2035-08-15 06:00:00,13.186193,13.186193,13.207483,13.207483,13.268619,13.268619,14.889378,14.889378,13.554578,13.554578,13.455933,13.455933,7.268974,7.268974,13.567915,13.567915,13.316509,13.316509,13.316509,13.316509,12.867341,12.867341,12.335146,12.335146,14.932991,14.932991,14.889378,14.889378,13.55253,13.55253,14.138968,14.138968,12.719835,12.719835,14.783454,14.783454,14.784683,14.784683,10.498168,10.498168,10.498168,10.498168
2035-08-15 07:00:00,17.838828,17.838828,17.756362,17.756362,17.996322,17.996322,15.8552,15.8552,19.288494,19.288494,16.564836,16.564836,6.634066,6.634066,15.544384,15.544384,14.724949,14.724949,14.724949,14.724949,13.913018,13.913018,12.951005,12.951005,15.871431,15.871431,15.8552,15.8552,19.281208,19.281208,21.205213,21.205213,13.036,13.036,15.815777,15.815777,15.816234,15.816234,10.570709,10.570709,10.570709,10.570709
2035-08-15 08:00:00,18.426275,18.426275,18.490519,18.490519,18.583157,18.583157,22.677019,22.677019,18.983753,18.983753,19.284388,19.284388,7.14447,7.14447,19.73533,19.73533,19.322147,19.322147,19.322147,19.322147,18.458323,18.458323,17.434825,17.434825,22.772953,22.772953,22.677019,22.677019,18.980505,18.980505,19.941887,19.941887,18.292233,18.292233,22.444017,22.444017,22.44672,22.44672,13.720874,13.720874,13.720874,13.720874
2035-08-15 09:00:00,16.602398,16.602398,16.549585,16.549585,16.736902,16.736902,15.875269,15.875269,17.733767,17.733767,13.455933,13.455933,6.999556,6.999556,15.25276,15.25276,14.594664,14.594664,14.594664,14.594664,13.879751,13.879751,13.032689,13.032689,15.899861,15.899861,15.875269,15.875269,17.728027,17.728027,19.256239,19.256239,13.208678,13.208678,15.815542,15.815542,15.816234,15.816234,10.780996,10.780996,10.780996,10.780996
2035-08-15 10:00:00,8.836164,8.836164,9.128923,9.128923,12.21783,12.21783,16.037748,16.037748,142.070335,142.070335,11.357797,11.357797,7.8828,7.8828,13.016121,13.016121,13.389939,13.389939,13.389939,13.389939,13.24421,13.24421,13.071545,13.071545,16.130023,16.130023,16.037748,16.037748,136.649023,136.649023,31.881974,31.881974,13.958047,13.958047,15.813635,15.813635,15.816234,15.816234,11.302174,11.302174,11.302174,11.302174
2035-08-15 11:00:00,7.879872,7.879872,7.637395,7.637395,-3.954397,-3.954397,16.09707,16.09707,19.795924,19.795924,5.886926,5.886926,7.949088,7.949088,12.211811,12.211811,12.930313,12.930313,12.930313,12.930313,12.966017,12.966017,13.008321,13.008321,16.214057,16.214057,16.09707,16.09707,19.884323,19.884323,18.438179,18.438179,14.151348,14.151348,15.812938,15.812938,15.816234,15.816234,11.346414,11.346414,11.346414,11.346414
2035-08-15 12:00:00,5.831804,5.831956,5.586371,5.583344,-6.850587,-6.839758,15.082402,15.07871,18.350342,18.353403,5.61472,8.333588,7.584614,7.645011,10.928096,10.971547,11.821241,11.853369,11.821241,11.853369,11.974533,12.002371,12.156162,12.178916,15.206422,15.201192,15.082402,15.07871,18.446038,18.44895,16.599363,16.617206,13.378642,13.386547,14.781188,14.781232,14.784683,14.784683,10.697624,10.731366,10.697624,10.731366
2035-08-15 13:00:00,9.01492,9.01492,8.986224,8.986224,3.90961,3.90961,16.051892,16.051892,13.793699,13.793699,11.061329,11.061329,7.959742,7.959742,12.820583,12.820583,13.284724,13.284724,13.284724,13.284724,13.188634,13.188634,13.074783,13.074783,16.150059,16.150059,16.051892,16.051892,13.833575,13.833575,12.83537,12.83537,14.02323,14.02323,15.813469,15.813469,15.816234,15.816234,11.347506,11.347506,11.347506,11.347506
2035-08-15 14:00:00,5.501344,5.388217,5.307169,5.170354,-6.362845,-6.051424,12.173802,11.693006,17.001789,16.572066,-54.861242,-30.312366,7.377879,8.044033,8.29116,8.413517,9.330933,9.338303,9.330933,9.338303,9.69676,9.682395,10.130208,10.090091,12.2912,11.791015,12.173802,11.693006,17.092267,16.65878,15.138629,14.86302,11.295662,11.069397,11.888671,11.454965,11.891979,11.457727,9.34832,9.534747,9.34832,9.534747
2035-08-15 15:00:00,2.428588,5.836078,2.078509,5.658413,-12.589773,-7.096619,9.232969,16.885914,17.30966,18.266914,4.587773,9.496371,7.925651,7.20459,7.290629,12.182895,8.764685,10.117634,8.764685,10.117634,9.817079,12.606507,6.996872,7.105397,9.282587,16.872159,9.232969,16.885914,17.422403,18.366125,15.24882,16.138914,8.384556,10.714728,9.112458,16.919321,9.113856,16.918934,7.774697,8.440401,7.774697,8.440401
2035-08-15 16:00:00,25.050325,25.050325,25.748104,25.748104,12.590802,12.590802,11.310756,11.310756,29.870735,29.870735,-1000.0,-1000.0,8.091146,8.091146,4.092477,4.092477,7.824622,7.824622,7.824622,7.824622,10.666052,10.666052,6.488607,6.488607,11.562201,11.562201,11.310756,11.310756,29.939047,29.939047,26.635206,26.635206,10.496159,10.496159,10.700059,10.700059,10.707144,10.707144,8.186872,8.186872,8.186872,8.186872
2035-08-15 17:00:00,5.78252,6.211767,5.598604,6.018952,-7.196347,-7.917072,14.140773,18.263104,18.275141,19.788356,9.371737,10.229417,7.401391,7.72047,13.085237,13.097099,15.516635,10.511437,15.516635,10.511437,17.603054,13.41954,6.866048,7.105397,14.154928,18.234347,14.140773,18.263104,18.374609,19.896765,16.155575,17.459879,9.819596,11.214264,14.106395,18.332948,14.106794,18.332138,8.096322,8.8323,8.096322,8.8323
2035-08-15 18:00:00,13.601141,10.459633,13.362339,10.310525,8.884921,3.106174,11.463715,16.015028,19.554798,17.997859,12.406865,11.841125,10.182328,9.003912,11.875206,13.294433,11.592666,13.664957,11.592666,13.664957,11.397342,13.565235,11.101427,13.44708,11.452969,16.097838,11.463715,16.015028,19.584946,18.052334,20.361007,17.32071,10.991861,14.245477,11.489813,15.813901,11.48951,15.816234,10.729091,11.94089,10.729091,11.94089
2035-08-15 19:00:00,12.991015,12.991015,12.879156,12.879156,8.659023,8.659023,15.332953,15.332953,17.851013,17.851013,13.455933,13.455933,9.3186,9.3186,14.039117,14.039117,14.048943,14.048943,14.048943,14.048943,13.789937,13.789937,13.483056,13.483056,15.802485,15.802485,15.332953,15.332953,17.881502,17.881502,17.945322,17.945322,13.97139,13.97139,13.849298,13.849298,13.753131,13.753131,12.013237,12.013237,12.013237,12.013237
2035-08-15 20:00:00,18.727008,18.727008,18.858032,18.858032,18.873034,18.873034,23.428607,23.428607,18.814555,18.814555,20.560707,20.560707,8.156489,8.156489,21.697839,21.697839,21.521669,21.521669,21.521669,21.521669,20.70856,20.70856,19.745151,19.745151,26.245178,26.245178,23.428607,23.428607,18.813482,18.813482,19.243611,19.243611,20.957191,20.957191,14.378005,14.378005,13.753131,13.753131,15.625392,15.625392,15.625392,15.625392
2035-08-15 21:00:00,16.729046,16.729046,16.680557,16.680557,16.828837,16.828837,3.573371,3.573371,17.624794,17.624794,15.976766,15.976766,9.966249,9.966249,15.259574,15.259574,14.359795,14.359795,14.359795,14.359795,13.280945,13.280945,12.002675,12.002675,2.817632,2.817632,3.573371,3.573371,17.620281,17.620281,18.814816,18.814816,10.870063,10.870063,4.803053,4.803053,4.588696,4.588696,10.758624,10.758624,10.758624,10.758624
2035-08-15 22:00:00,11.821558,15.54307,11.840496,15.409441,11.862764,15.84532,3.32313,3.336925,11.955488,17.799807,12.077149,13.455933,9.130043,6.099288,12.129111,11.813527,11.711719,10.66716,11.711719,10.66716,11.031073,9.633983,10.224612,8.409828,2.731451,2.830805,3.32313,3.336925,11.954691,17.791256,12.193744,19.886267,9.490084,7.36298,4.27272,4.185345,4.100708,4.049725,9.470493,7.160187,9.470493,7.160187
2035-08-15 23:00:00,12.575574,12.575574,12.353288,12.353288,8.405564,8.405564,10.627131,10.627131,18.150868,18.150868,11.357797,11.357797,7.036018,7.036018,10.74553,10.74553,10.330643,10.330643,10.330643,10.330643,9.964551,9.964551,9.530789,9.530789,10.626661,10.626661,10.627131,10.627131,18.176378,18.176378,19.236293,19.236293,9.493166,9.493166,10.628275,10.628275,10.628262,10.628262,8.574533,8.574533,8.574533,8.574533
2035-08-16 00:00:00,5.607755,7.905635,5.461873,7.801277,-1.716131,4.059723,10.744312,9.28884,12.787721,11.761974,7.021754,8.244865,7.385593,9.711552,8.532859,8.769998,9.073563,9.020768,9.073563,9.020768,9.215006,9.169061,9.382595,9.344765,10.809743,9.303217,10.744312,9.28884,12.843127,11.790592,11.711831,11.276218,10.033305,9.498326,10.585395,9.25392,10.587239,9.254325,8.772036,9.519036,8.772036,9.519036
2035-08-16 01:00:00,4.191634,3.438478,3.913963,3.154774,-7.120062,-9.615789,9.645885,11.472751,15.443293,16.309597,5.61472,5.61472,8.583217,7.351656,7.442301,8.079158,8.214849,9.014624,8.214849,9.014624,8.572948,9.329892,8.99724,9.703436,9.709246,11.572328,9.645885,11.472751,15.527969,16.407948,13.931031,14.459495,9.647321,10.702748,9.491995,11.230903,9.49378,11.233708,8.987869,9.03742,8.987869,9.03742
2035-08-16 02:00:00,3.380955,3.380955,3.101888,3.101888,-9.959986,-9.959986,12.106247,12.106247,16.501048,16.501048,5.76291,5.76291,7.038468,7.038468,8.386561,8.386561,9.355556,9.355556,9.355556,9.355556,9.648763,9.648763,9.996168,9.996168,12.215836,12.215836,12.106247,12.106247,16.601746,16.601746,14.579298,14.579298,11.091098,11.091098,11.840084,11.840084,11.843172,11.843172,9.121734,9.121734,9.121734,9.121734
2035-08-16 03:00:00,2.799221,2.799221,2.444482,2.444482,-14.283311,-14.283311,14.094473,14.094473,19.590924,19.590924,5.886926,5.886926,7.400952,7.400952,9.271497,9.271497,10.515358,10.515358,10.515358,10.515358,10.883876,10.883876,11.320513,11.320513,14.236665,14.236665,14.094473,14.094473,19.719908,19.719908,17.122796,17.122796,12.740119,12.740119,13.749125,13.749125,13.753131,13.753131,10.154564,10.154564,10.154564,10.154564
2035-08-16 04:00:00,0.538893,0.538893,0.04663,0.04663,-21.135612,-21.135612,12.873797,12.873797,21.975063,21.975063,3.843854,3.843854,7.703051,7.703051,7.730464,7.730464,9.258298,9.258298,9.258298,9.258298,9.838342,9.838342,10.525604,10.525604,13.023852,13.023852,12.873797,12.873797,22.137995,22.137995,18.963831,18.963831,12.040957,12.040957,12.509352,12.509352,12.51358,12.51358,9.798162,9.798162,9.798162,9.798162
2035-08-16 05:00:00,7.556993,7.556993,7.239285,7.239285,-2.773811,-2.773811,9.984702,9.984702,18.327807,18.327807,7.925072,7.925072,10.517653,10.517653,8.938737,8.938737,9.411608,9.411608,9.411608,9.411608,9.680211,9.680211,9.998465,9.998465,10.013943,10.013943,9.984702,9.984702,18.403016,18.403016,17.494517,17.494517,10.307803,10.307803,9.913681,9.913681,9.914505,9.914505,10.26607,10.26607,10.26607,10.26607
2035-08-16 06:00:00,9.441574,9.441574,9.368158,9.368158,6.773581,6.773581,10.352809,10.352809,12.119962,12.119962,9.662075,9.662075,10.726456,10.726456,10.016502,10.016502,10.189247,10.189247,10.189247,10.189247,10.294843,10.294843,10.419958,10.419958,10.362049,10.362049,10.352809,10.352809,12.139798,12.139798,11.785895,11.785895,10.519568,10.519568,10.33037,10.33037,10.33063,10.33063,10.559051,10.559051,10.559051,10.559051
2035-08-16 07:00:00,15.675777,15.675777,15.35162,15.35162,10.21182,10.21182,11.653616,11.653616,412.57899,412.57899,13.602103,13.602103,8.888502,8.888502,12.475224,12.475224,11.863631,11.863631,11.863631,11.863631,11.429552,11.429552,10.915236,10.915236,11.632534,11.632534,11.653616,11.653616,395.939282,395.939282,78.723036,78.723036,10.670518,10.670518,11.70482,11.70482,11.704226,11.704226,10.089657,10.089657,10.089657,10.089657
